timestamp,power_watts
1768494797.7549922,28.902
1768494797.8578534,28.902
1768494797.9601038,29.0
1768494798.0623462,29.0
1768494798.1645832,29.396
1768494798.2672555,35.778
1768494798.3733487,35.856
1768494798.4769742,40.861
1768494798.5793676,30.68
1768494798.6818497,38.617
1768494798.7842011,43.078
1768494798.886501,32.737
1768494798.988822,44.186
1768494799.0910916,39.186
1768494799.1973486,33.823
1768494799.2998114,48.994
1768494799.4021804,36.349
1768494799.504544,36.271
1768494799.6069672,44.751
1768494799.7093258,32.046
1768494799.8117852,39.876
1768494799.9140465,39.482
1768494800.0164855,34.396
1768494800.1213498,48.323
1768494800.2236266,33.705
1768494800.325879,38.518
1768494800.4284058,38.496
1768494800.5310993,34.495
1768494800.6335132,39.754
1768494800.7359083,34.692
1768494800.8382337,47.184
1768494800.9406774,33.508
1768494801.0466275,39.603
1768494801.1488564,40.566
1768494801.2515368,47.409
1768494801.3538888,37.51
1768494801.4562259,34.199
1768494801.5583253,46.916
1768494801.6604838,37.631
1768494801.7626696,35.185
1768494801.8650253,46.79
1768494801.971047,32.225
1768494802.073293,38.102
1768494802.1756449,46.326
1768494802.2784777,32.916
1768494802.3807518,42.315
1768494802.4831226,43.446
1768494802.5855153,33.033
1768494802.6927109,40.542
1768494802.7970698,43.963
1768494802.9004018,33.606
1768494803.002602,43.373
1768494803.1048255,39.482
1768494803.207075,34.593
1768494803.309317,51.579
1768494803.4117062,32.539
1768494803.5142329,39.383
1768494803.6166027,45.44
1768494803.7214086,33.31
1768494803.823784,43.176
1768494803.926233,38.913
1768494804.028496,34.889
1768494804.1308374,47.352
1768494804.2331355,38.124
1768494804.335377,36.074
1768494804.4377162,51.481
1768494804.5399704,36.525
1768494804.6463675,34.593
1768494804.748752,49.515
1768494804.8510969,36.842
1768494804.953422,36.546
1768494805.0558188,45.61
1768494805.1582346,32.144
1768494805.2605555,40.05
1768494805.3628745,41.034
1768494805.465204,33.231
1768494805.5707252,49.711
1768494805.673109,36.074
1768494805.7764215,45.61
1768494805.8786159,32.638
1768494805.9808862,43.398
1768494806.0831974,37.532
1768494806.18548,35.087
1768494806.287753,45.976
1768494806.393531,32.144
1768494806.496022,46.129
1768494806.5983493,37.039
1768494806.7004957,48.138
1768494806.8029497,33.705
1768494806.9059286,47.577
