timestamp,power_watts
1768487209.5431557,41.699
1768487209.646975,99.826
1768487209.7491705,34.869
1768487209.851359,57.534
1768487209.953601,74.22
1768487210.0622544,83.29
1768487210.1653364,36.623
1768487210.2675216,65.258
1768487210.3707106,77.981
1768487210.472932,70.705
1768487210.5750723,39.754
1768487210.6772487,68.738
1768487210.779412,86.925
1768487210.8815799,42.068
1768487210.9837573,48.335
1768487211.0860126,71.041
1768487211.188169,85.574
1768487211.290331,35.244
1768487211.3924603,55.705
1768487211.5018966,73.101
1768487211.606828,87.745
1768487211.7090266,35.264
1768487211.811192,64.671
1768487211.9135559,72.613
1768487212.0156891,86.797
1768487212.1178844,36.328
1768487212.2200384,66.236
1768487212.3223107,78.225
1768487212.4245138,78.566
1768487212.526875,37.708
1768487212.629038,65.747
1768487212.739564,84.025
1768487212.8437827,71.29
1768487212.945877,38.868
1768487213.0480542,67.076
1768487213.1502204,88.244
1768487213.2523391,54.789
1768487213.3545897,43.839
1768487213.456742,69.478
1768487213.55897,88.161
1768487213.6612942,40.345
1768487213.7634144,50.271
1768487213.865675,72.658
1768487213.975895,84.061
1768487214.0788789,35.362
1768487214.1811845,56.063
1768487214.2832892,72.951
1768487214.385439,89.176
1768487214.4876328,35.264
1768487214.589805,61.811
1768487214.69199,85.92
1768487214.7956202,35.757
1768487214.8978305,64.573
1768487214.999989,73.198
1768487215.1090326,85.078
1768487215.2140453,36.032
1768487215.316312,65.062
1768487215.4188178,77.786
1768487215.521047,79.981
1768487215.6233594,37.51
1768487215.7257018,65.943
1768487215.8279793,82.66
1768487215.9302201,70.162
1768487216.03244,39.163
1768487216.1347659,66.236
1768487216.2372422,88.203
1768487216.346402,68.934
1768487216.4504879,39.951
1768487216.552651,66.196
1768487216.654737,86.061
1768487216.75697,70.064
1768487216.8590813,40.345
1768487216.961335,66.921
1768487217.0634432,90.109
1768487217.1657076,45.654
1768487217.2678201,45.484
1768487217.3699656,69.63
1768487217.4721901,88.536
1768487217.5746694,35.362
1768487217.6768084,55.411
1768487217.7889695,73.686
1768487217.8923564,85.132
1768487217.9944975,34.968
1768487218.096606,60.182
1768487218.19871,72.906
1768487218.3008678,90.482
1768487218.4030573,36.032
1768487218.5053954,65.258
1768487218.6078794,87.381
1768487218.710073,61.909
1768487218.8122232,42.093
1768487218.9144237,67.174
1768487219.016676,90.676
1768487219.1281872,35.461
1768487219.2303083,53.186
1768487219.3324199,72.072
1768487219.43462,86.797
1768487219.536744,35.165
1768487219.6388903,62.067
1768487219.7410533,74.22
1768487219.8433836,86.482
1768487219.9455137,35.835
1768487220.0477145,64.475
1768487220.1498804,78.03
1768487220.2522273,75.931
1768487220.363196,38.08
1768487220.4654176,66.685
1768487220.567593,90.133
1768487220.6698565,52.044
1768487220.77214,44.921
1768487220.874427,84.884
1768487220.9780114,38.474
1768487221.0801566,50.369
1768487221.1822724,71.29
1768487221.284369,87.618
1768487221.3864834,35.362
1768487221.4960515,53.579
1768487221.6009142,72.072
1768487221.7031422,86.699
1768487221.8052387,35.264
1768487221.9074059,61.027
1768487222.0096326,74.467
1768487222.1117542,86.061
1768487222.2138503,35.264
1768487222.3160613,63.927
1768487222.4181814,75.49
1768487222.520397,87.813
1768487222.622619,36.229
1768487222.724917,65.902
1768487222.836791,78.225
1768487222.9390209,80.956
1768487223.041254,37.412
1768487223.1434317,66.53
1768487223.245565,80.226
1768487223.3477046,69.782
1768487223.449894,39.459
1768487223.55221,66.041
1768487223.6548765,86.602
1768487223.7571745,60.5
1768487223.8594644,41.798
1768487223.9704077,66.978
1768487224.0729625,88.981
1768487224.1750705,60.659
1768487224.2771714,41.798
1768487224.3792584,66.978
1768487224.4814675,90.676
1768487224.5836625,55.901
1768487224.6857805,45.118
1768487224.7878728,68.696
1768487224.8901327,88.952
1768487224.9922962,41.724
1768487225.0944629,48.04
1768487225.1966066,71.237
1768487225.298708,88.981
1768487225.4085748,35.461
1768487225.5107374,53.972
1768487225.6130629,73.686
1768487225.7153447,87.911
1768487225.8174396,35.067
1768487225.9196541,64.964
1768487226.0217493,76.029
1768487226.1240497,83.043
1768487226.2261536,36.525
1768487226.3283734,65.16
1768487226.430584,79.248
1768487226.532768,80.273
1768487226.635027,36.919
1768487226.737218,65.551
1768487226.847491,81.681
1768487226.9497795,75.053
1768487227.0520542,38.868
1768487227.1541872,66.236
1768487227.2563517,66.041
1768487227.3595867,42.118
1768487227.4615984,68.891
1768487227.5636442,88.536
1768487227.6656473,58.541
1768487227.7677894,43.865
1768487227.8698971,68.934
1768487227.9719274,90.425
1768487228.0740104,35.658
1768487228.176084,59.851
1768487228.2872581,74.323
1768487228.3894215,83.335
1768487228.4915197,35.56
1768487228.5940123,65.16
1768487228.6961946,76.959
1768487228.798396,73.251
1768487228.900539,38.2
1768487229.0027452,66.294
1768487229.1049378,83.141
1768487229.2071068,71.051
1768487229.3092263,39.262
1768487229.411395,66.432
1768487229.5136352,85.725
1768487229.6157832,64.319
1768487229.7259808,41.527
1768487229.8281925,66.824
1768487229.9309437,86.396
1768487230.0330987,59.949
1768487230.1355503,43.57
1768487230.2376657,68.598
1768487230.340033,88.286
1768487230.4421625,52.467
1768487230.5443237,45.905
1768487230.647048,70.944
1768487230.7495081,86.645
1768487230.8516257,35.658
1768487230.9624796,63.535
1768487231.0645711,73.738
1768487231.1678796,83.38
1768487231.2701056,35.56
1768487231.3723438,66.041
1768487231.4744234,76.224
1768487231.5765274,80.323
1768487231.6786666,36.82
1768487231.780774,65.805
1768487231.883049,80.566
1768487231.98518,69.38
1768487232.0873213,40.345
1768487232.1894681,67.271
1768487232.2999353,88.313
1768487232.4037075,59.005
1768487232.5058732,44.456
1768487232.6080263,69.087
1768487232.7102478,92.603
1768487232.8124151,35.835
1768487232.9145668,51.714
1768487233.0167782,71.344
1768487233.1189919,88.536
1768487233.221114,35.362
1768487233.3233292,64.084
1768487233.4254231,75.295
1768487233.5276716,84.167
1768487233.6396017,65.454
1768487233.742636,80.71
1768487233.8447049,73.933
1768487233.9467816,38.003
1768487234.0488842,67.076
1768487234.1510537,83.582
1768487234.253349,67.06
1768487234.355423,41.109
1768487234.4574866,67.271
1768487234.5596068,90.619
1768487234.6616683,54.822
1768487234.763922,47.352
1768487234.8761795,69.521
1768487234.9783514,93.439
1768487235.0805519,35.461
1768487235.1827726,56.328
1768487235.2852592,72.755
1768487235.3875036,89.105
1768487235.48996,35.461
1768487235.5921774,63.242
1768487235.6945608,76.517
1768487235.7967165,80.808
1768487235.8992765,35.933
1768487236.009025,64.475
1768487236.113227,77.346
1768487236.215383,71.681
1768487236.3175936,38.496
1768487236.4198196,67.076
1768487236.5220232,82.167
1768487236.624337,64.025
1768487236.726542,41.798
1768487236.8292236,67.174
1768487236.9314265,92.661
1768487237.033641,52.075
1768487237.1430173,45.905
1768487237.247321,67.663
1768487237.3494854,96.5
1768487237.4516816,38.2
1768487237.5537682,50.959
1768487237.6559463,71.237
1768487237.758059,87.787
