timestamp,power_watts
1768498765.2087314,41.527
1768498765.3127677,41.896
1768498765.4148808,45.046
1768498765.5170019,43.176
1768498765.6191897,69.716
1768498765.7214715,41.995
1768498765.8237002,49.878
1768498765.925962,60.537
1768498766.028133,65.805
1768498766.1333852,46.467
1768498766.239262,48.167
1768498766.341654,67.313
1768498766.4438772,44.429
1768498766.5461764,66.767
1768498766.6483192,50.566
1768498766.750589,40.148
1768498766.8527877,42.928
1768498766.9551165,37.905
1768498767.0613475,47.057
1768498767.1635482,36.919
1768498767.2659066,50.301
1768498767.3680387,35.165
1768498767.4703696,48.404
1768498767.5725963,35.264
1768498767.6747818,49.848
1768498767.7775874,34.199
1768498767.8797503,50.203
1768498767.9821136,33.804
1768498768.0844655,47.479
1768498768.198233,34.968
1768498768.3005447,40.814
1768498768.4028566,36.645
1768498768.505143,39.632
1768498768.6074073,46.916
1768498768.7126896,34.968
1768498768.8148804,43.57
1768498768.917237,35.954
1768498769.0194724,39.974
1768498769.1217868,37.729
1768498769.2240999,38.223
1768498769.3263338,38.989
1768498769.4285417,36.842
1768498769.5307102,42.29
1768498769.632903,32.422
1768498769.7351875,44.823
1768498769.8410673,33.31
1768498769.9433234,41.822
1768498770.045649,36.25
1768498770.1479228,37.708
1768498770.2502925,40.172
1768498770.3524768,32.323
1768498770.4547493,45.806
1768498770.5568879,43.274
1768498770.6600537,34.573
1768498770.7654197,40.444
1768498770.867712,35.954
1768498770.970085,36.82
1768498771.072268,38.496
1768498771.1744473,36.151
1768498771.2883337,43.668
1768498771.3920383,32.046
1768498771.4943988,44.652
1768498771.596673,32.916
1768498771.6989765,40.912
1768498771.801233,34.593
1768498771.903463,38.397
1768498772.0055711,37.609
1768498772.1077754,36.349
1768498772.211533,40.172
1768498772.3170176,31.651
1768498772.4194577,45.779
1768498772.521722,32.422
1768498772.6252484,43.471
1768498772.7274733,34.1
1768498772.8298092,38.595
1768498772.9321945,37.806
1768498773.034467,35.856
1768498773.136825,43.694
1768498773.2425027,32.144
1768498773.344666,42.512
1768498773.446988,34.396
1768498773.5493104,31.651
1768498773.6515825,36.25
1768498773.7537847,43.078
1768498773.8561106,31.947
1768498773.9584005,42.315
1768498774.0607233,33.409
1768498774.166316,38.2
1768498774.2685263,36.645
1768498774.3707619,35.778
1768498774.472989,42.487
1768498774.57541,32.144
1768498774.6777263,41.921
1768498774.7800677,33.508
1768498774.8822665,36.151
1768498774.9856164,32.995
1768498775.0916712,45.708
1768498775.1938932,32.323
1768498775.296199,42.782
1768498775.3985994,33.902
1768498775.5008183,31.354
1768498775.6031742,44.062
1768498775.7053804,32.817
1768498775.8076496,37.412
1768498775.909773,38.792
1768498776.0120091,31.552
1768498776.1177058,44.58
1768498776.2199879,33.014
1768498776.322209,38.595
1768498776.4249,36.743
1768498776.5272865,33.804
1768498776.629569,46.129
1768498776.7320898,32.718
1768498776.834666,40.172
1768498776.9371188,36.546
1768498777.0443072,34.751
1768498777.1464796,44.134
1768498777.2487524,32.126
1768498777.3509963,42.61
1768498777.4533277,33.508
1768498777.5554898,39.262
1768498777.657878,36.053
1768498777.7601242,36.349
1768498777.8623857,39.951
1768498777.9690762,31.552
1768498778.071332,44.528
1768498778.1736512,32.422
1768498778.2758794,41.109
1768498778.3781617,34.771
1768498778.4803183,36.328
1768498778.5826383,39.482
1768498778.6849132,34.376
1768498778.78722,30.959
1768498778.8932745,36.645
1768498778.995532,37.828
1768498779.0977929,33.39
1768498779.2001197,42.807
1768498779.3023605,31.947
1768498779.404548,42.413
1768498779.5067,33.409
1768498779.6090648,36.151
1768498779.7118442,36.053
1768498779.813991,39.754
1768498779.920671,31.453
1768498780.022913,45.413
1768498780.125141,32.342
1768498780.2275214,41.231
1768498780.3298335,34.692
1768498780.43202,36.546
1768498780.5343294,38.102
1768498780.636569,31.256
1768498780.7388504,45.171
1768498780.8410776,31.947
1768498780.9464502,41.896
1768498781.0485904,33.212
1768498781.1508534,39.58
1768498781.2531135,34.869
1768498781.3552773,36.053
1768498781.4574726,39.656
1768498781.5597506,31.354
1768498781.6619358,46.818
1768498781.764176,31.947
1768498781.867604,42.487
1768498781.971981,32.539
1768498782.0741897,41.231
1768498782.176539,33.409
1768498782.2787812,39.853
1768498782.3810186,34.593
1768498782.4832778,37.532
1768498782.5855918,37.236
1768498782.6878948,35.481
1768498782.7902396,40.345
1768498782.8924952,31.354
1768498782.997229,45.779
1768498783.0995016,31.749
1768498783.201654,42.413
1768498783.30407,32.916
1768498783.406304,39.482
1768498783.5085328,35.757
1768498783.610764,35.658
1768498783.7130413,41.822
1768498783.8152437,31.651
1768498783.9174876,41.625
1768498784.0232894,32.817
1768498784.1254933,37.927
1768498784.227927,35.954
1768498784.330114,34.297
1768498784.4324887,43.471
1768498784.534742,42.192
1768498784.63745,33.014
1768498784.7395573,40.739
1768498784.8415995,34.593
1768498784.948135,37.313
1768498785.0503392,36.94
1768498785.1525447,32.323
1768498785.254887,44.062
1768498785.3571196,31.651
1768498785.4594054,43.004
1768498785.5616522,33.212
1768498785.6638265,39.754
1768498785.7660766,35.362
1768498785.872159,35.954
1768498785.9743445,40.27
1768498786.0766704,31.256
1768498786.1789763,43.497
1768498786.2813869,32.323
1768498786.3836563,41.231
1768498786.4897535,34.1
1768498786.59346,38.671
1768498786.6981316,35.56
1768498786.8003592,36.919
1768498786.9025812,38.595
1768498787.0049024,31.157
1768498787.107279,45.171
1768498787.2096267,31.749
1768498787.3117983,41.601
1768498787.414098,32.916
1768498787.5162618,39.777
1768498787.6185079,34.889
1768498787.7241447,36.722
1768498787.8263948,37.609
1768498787.9285715,32.502
1768498788.0308022,44.16
1768498788.1330144,32.126
1768498788.2352686,41.946
1768498788.3376243,40.247
1768498788.4398522,31.453
1768498788.5420778,43.595
1768498788.6488438,40.814
1768498788.7511113,32.126
1768498788.8537273,41.921
1768498788.9560373,34.199
1768498789.0583096,37.905
1768498789.161221,42.512
1768498789.2633262,32.62
1768498789.3655035,39.262
1768498789.4676638,34.573
1768498789.573721,37.215
1768498789.6760023,38.003
1768498789.7781727,31.157
1768498789.8804178,46.058
1768498789.982628,32.027
1768498790.0849693,41.724
1768498790.1871734,33.113
1768498790.289417,37.905
1768498790.391816,36.82
1768498790.4942238,31.238
1768498790.6003335,45.019
1768498790.7025087,32.126
1768498790.8047423,41.946
1768498790.9071844,33.804
1768498791.009374,37.905
1768498791.1120176,36.447
1768498791.2142658,34.278
1768498791.3164587,42.585
1768498791.4186642,31.453
1768498791.524388,43.274
1768498791.626658,32.521
1768498791.7290628,40.172
1768498791.8313365,35.481
1768498791.933632,36.447
1768498792.035941,38.814
1768498792.1381547,31.157
1768498792.2404084,46.424
1768498792.342715,32.027
1768498792.4487886,40.05
