timestamp,power_watts
1768493228.9855115,40.467
1768493229.0877504,100.991
1768493229.1900609,67.844
1768493229.2924657,66.432
1768493229.3948398,65.649
1768493229.4970763,66.081
1768493229.599297,67.704
1768493229.7015731,67.55
1768493229.803942,66.081
1768493229.9136746,66.179
1768493230.0163808,66.122
1768493230.1187246,69.857
1768493230.2211578,70.053
1768493230.323492,67.704
1768493230.4257782,68.096
1768493230.5280223,69.172
1768493230.6308503,66.865
1768493230.73319,64.986
1768493230.8354092,64.906
1768493230.9443927,68.236
1768493231.046599,67.019
1768493231.1488256,67.117
1768493231.2510529,66.906
1768493231.3533082,66.22
1768493231.455766,69.661
1768493231.5580208,70.444
1768493231.660322,69.074
1768493231.7627714,66.587
1768493231.865043,69.564
1768493231.967531,66.139
1768493232.0719135,67.215
1768493232.1742089,66.375
1768493232.2798896,67.215
1768493232.3821952,67.998
1768493232.484475,68.236
1768493232.5867155,64.162
1768493232.6890647,65.24
1768493232.7912652,68.096
1768493232.8940532,67.844
1768493232.9963572,68.738
1768493233.0985475,69.129
1768493233.200782,65.649
1768493233.3094492,63.77
1768493233.4118645,67.06
1768493233.5141468,67.606
1768493233.616435,68.781
1768493233.7187195,69.227
1768493233.8209586,64.123
1768493233.9234285,67.06
1768493234.0256593,67.215
1768493234.1279314,67.467
1768493234.230329,70.053
1768493234.3325987,69.325
1768493234.4349422,68.291
1768493234.5442185,68.781
1768493234.6464932,65.494
1768493234.7491224,64.866
1768493234.8513923,66.824
1768493234.9540598,67.802
1768493235.0563433,67.942
1768493235.1592987,65.102
1768493235.2617934,64.162
1768493235.3645647,65.747
1768493235.4757936,68.781
1768493235.5779586,68.389
1768493235.6801817,68.152
1768493235.7824328,68.291
1768493235.885364,70.249
1768493235.9875128,66.963
1768493236.089667,67.102
1768493236.191878,66.432
1768493236.2941895,65.885
1768493236.3964314,68.879
1768493236.4987822,68.389
1768493236.6072075,64.906
1768493236.709487,67.158
1768493236.8119352,66.179
1768493236.9141757,69.508
1768493237.0165846,69.032
1768493237.1189437,68.152
1768493237.2212079,69.032
1768493237.3236382,69.227
1768493237.4258626,65.454
1768493237.5281732,63.262
1768493237.6303945,67.746
1768493237.7326555,66.669
1768493237.84178,68.096
