timestamp,power_watts
1768483406.568933,25.754
1768483406.671208,25.556
1768483406.7746956,25.556
1768483406.877382,25.556
1768483406.9796176,25.556
1768483407.081802,25.556
1768483407.1841035,25.556
1768483407.2862945,25.556
1768483407.3884778,25.556
1768483407.490673,25.655
1768483407.5928931,25.556
1768483407.6972501,25.556
1768483407.7995162,26.347
1768483407.9017894,26.248
1768483408.0040452,25.655
1768483408.1063163,25.655
1768483408.2085197,25.655
1768483408.3107712,27.336
1768483408.4130929,29.495
1768483408.515311,44.062
1768483408.6177008,38.124
1768483408.7235458,53.775
1768483408.8263996,48.491
1768483408.9289882,70.292
1768483409.0313668,68.333
1768483409.1338155,73.53
1768483409.2361479,73.628
1768483409.3388152,67.369
1768483409.441204,67.606
1768483409.543821,69.9
1768483409.6461263,67.06
1768483409.7486522,72.846
1768483409.8510087,71.912
1768483409.9535067,69.117
1768483410.0560446,70.944
1768483410.1644843,68.585
1768483410.2667842,68.627
1768483410.3692167,66.473
1768483410.4715185,65.885
1768483410.5740654,66.726
1768483410.6764772,65.885
1768483410.7788389,70.151
1768483410.8811219,71.432
1768483410.9889328,71.823
1768483411.0911129,71.476
1768483411.1971319,69.716
1768483411.2994297,68.487
1768483411.403703,68.641
1768483411.5070693,68.781
1768483411.6091816,67.802
1768483411.7113333,67.509
1768483411.813418,66.375
1768483411.915598,67.158
1768483412.0177724,67.452
1768483412.1199546,66.277
1768483412.2220685,66.669
1768483412.3248243,66.473
1768483412.4270263,66.277
1768483412.5291984,67.606
1768483412.6313837,65.885
1768483412.7337713,66.179
1768483412.8359594,64.554
1768483412.9464881,63.34
1768483413.048673,65.142
1768483413.1510396,62.633
1768483413.2533908,61.419
1768483413.3558786,63.105
1768483413.4581232,65.2
1768483413.5603814,64.71
1768483413.6627667,62.126
1768483413.765062,65.649
1768483413.86749,66.571
1768483413.969755,66.375
1768483414.0721254,65.258
1768483414.1745887,69.032
1768483414.283936,66.963
1768483414.3867328,67.509
1768483414.4890873,65.862
1768483414.591242,67.606
1768483414.6934361,69.087
1768483414.7956738,69.521
1768483414.8979754,68.152
1768483415.000254,68.598
1768483415.1025631,69.673
1768483415.2049298,71.467
1768483415.3071196,68.654
1768483415.4093597,67.663
1768483415.5116367,68.403
1768483415.613926,69.044
1768483415.7237136,73.38
1768483415.8260329,72.063
1768483415.9282348,71.051
1768483416.0304186,72.658
1768483416.1327212,71.388
1768483416.2350147,70.466
1768483416.3373084,69.282
1768483416.4396307,71.281
1768483416.541966,71.921
1768483416.6441777,73.921
1768483416.7465174,72.605
1768483416.8488076,74.266
1768483416.9511466,72.259
1768483417.0534148,71.379
1768483417.1558049,72.552
1768483417.2580273,72.853
1768483417.3672898,72.801
1768483417.469981,73.146
1768483417.572305,73.146
1768483417.6744988,73.537
1768483417.776808,73.341
1768483417.8791492,72.161
1768483417.9814355,74.806
1768483418.0836525,76.026
1768483418.186089,70.998
1768483418.2883568,73.582
1768483418.3905137,73.53
1768483418.4928267,68.389
1768483418.5951052,72.65
1768483418.6973612,69.998
1768483418.7997148,72.116
1768483418.9020042,69.368
1768483419.0110276,67.411
1768483419.116201,72.063
1768483419.2183542,68.194
1768483419.3204403,69.435
1768483419.4230905,71.139
1768483419.525211,71.237
1768483419.6273568,69.673
1768483419.729543,69.661
1768483419.8317153,69.38
1768483419.9337769,68.891
1768483420.0452485,67.313
1768483420.1488688,69.074
1768483420.2754667,65.69
1768483420.3778665,65.062
1768483420.4802523,64.866
1768483420.582686,64.612
1768483420.6852121,64.946
1768483420.787494,65.649
1768483420.8897536,65.885
1768483420.999117,65.102
1768483421.1014428,65.747
1768483421.2039444,63.574
1768483421.3065321,66.628
1768483421.4087903,65.16
1768483421.5110884,66.669
1768483421.6136339,65.885
1768483421.7159638,64.906
1768483421.8183079,65.788
1768483421.9207933,67.019
1768483422.0232944,65.16
1768483422.1333668,64.906
1768483422.2358482,65.24
1768483422.3382678,64.181
1768483422.44047,65.2
1768483422.542687,65.356
1768483422.6449115,64.906
1768483422.7470899,64.26
1768483422.8493032,64.181
1768483422.9515517,65.788
1768483423.053733,65.788
1768483423.1560369,65.454
1768483423.2582266,66.236
1768483423.3670018,66.024
1768483423.4731185,65.142
1768483423.5753372,65.258
1768483423.6774974,67.354
1768483423.7796686,67.174
1768483423.8819826,64.652
1768483423.9841838,65.16
1768483424.0870976,66.669
1768483424.189391,64.554
1768483424.291649,70.205
1768483424.3948922,66.391
1768483424.4970903,69.564
1768483424.6027973,65.102
1768483424.705079,64.612
1768483424.8072414,68.236
1768483424.909435,65.845
1768483425.01172,68.891
1768483425.1139667,69.032
1768483425.2161574,65.24
1768483425.3184416,67.354
1768483425.4206178,69.857
1768483425.52289,69.716
1768483425.6251397,69.618
1768483425.7273812,69.423
1768483425.8372607,66.081
1768483425.940082,64.319
1768483426.0423574,67.606
1768483426.1447294,65.338
1768483426.2469742,64.377
1768483426.3492203,67.494
1768483426.4516814,65.454
1768483426.554157,64.319
1768483426.6566887,68.836
1768483426.759004,68.054
1768483426.8615985,66.139
1768483426.9640734,67.55
1768483427.068492,67.55
1768483427.1743176,66.334
1768483427.2767289,66.571
1768483427.3791137,66.53
1768483427.4814892,66.375
1768483427.5838041,69.074
1768483427.6860614,66.277
1768483427.7883372,66.081
1768483427.8906918,69.129
1768483427.9929786,65.298
1768483428.0952346,69.575
1768483428.197735,66.22
1768483428.299962,65.356
1768483428.402272,69.325
1768483428.5045173,66.628
1768483428.613016,66.391
1768483428.715397,66.081
1768483428.8176448,69.172
1768483428.919875,70.053
1768483429.0222704,66.277
1768483429.12464,66.685
1768483429.2267854,66.473
1768483429.3289626,69.368
1768483429.4311464,68.389
1768483429.5333776,66.139
1768483429.6357121,66.277
1768483429.7378597,65.747
1768483429.8402066,67.215
1768483429.9444065,70.357
1768483430.0470746,66.375
1768483430.1564353,66.88
1768483430.2586312,66.53
1768483430.3610482,65.16
1768483430.463188,65.592
1768483430.5654745,63.046
1768483430.667759,67.704
1768483430.7701557,70.748
1768483430.8722887,67.942
1768483430.97472,67.271
1768483431.0769277,70.205
1768483431.1856632,68.04
1768483431.2878098,70.553
1768483431.408604,65.16
1768483431.5123992,68.152
1768483431.6172526,69.032
1768483431.7196045,66.277
1768483431.8219948,65.396
1768483431.9244018,67.858
1768483432.0267694,71.183
1768483432.1290321,66.294
1768483432.2313876,66.921
1768483432.3338425,71.183
1768483432.4362004,66.432
1768483432.5425324,68.683
1768483432.6469927,68.879
1768483432.7493713,70.596
1768483432.8518047,69.575
1768483432.954194,68.738
1768483433.0565205,69.857
1768483433.1589856,69.087
1768483433.2613573,70.064
1768483433.3638368,68.543
1768483433.4662454,70.26
1768483433.5685637,72.951
1768483433.6708822,70.064
1768483433.779828,71.335
1768483433.884249,70.303
1768483433.9867408,72.56
1768483434.0890977,73.237
1768483434.191403,70.162
1768483434.2939265,72.214
1768483434.396503,72.605
1768483434.498899,72.605
1768483434.6012313,70.802
1768483434.703932,71.868
1768483434.8159015,75.099
1768483434.9183483,70.802
1768483435.02135,70.107
1768483435.1236365,72.357
1768483435.22584,71.583
1768483435.3280258,71.681
1768483435.430257,72.214
1768483435.5324671,67.23
1768483435.6347623,68.989
1768483435.737076,70.738
1768483435.8409472,69.661
1768483435.9472456,74.853
