timestamp,power_watts
1768500432.1368454,30.285
1768500432.239313,40.467
1768500432.3417168,32.934
1768500432.4490407,43.792
1768500432.5512955,35.856
1768500432.6536798,37.335
1768500432.756041,44.698
1768500432.8584363,33.231
1768500432.9608767,41.551
1768500433.0633216,41.231
1768500433.1656911,34.199
1768500433.2726893,50.135
1768500433.3750346,37.06
1768500433.4773698,38.397
1768500433.579658,45.932
1768500433.6819718,33.409
1768500433.784339,43.103
1768500433.8868392,39.534
1768500433.9892933,34.889
1768500434.0917294,50.203
1768500434.1973596,37.729
1768500434.3003058,36.645
1768500434.4026997,47.282
1768500434.5051057,33.902
1768500434.6076558,42.979
1768500434.7099192,42.34
1768500434.8123121,35.383
1768500434.9146314,54.364
1768500435.0217514,33.508
1768500435.1240225,41.133
1768500435.2262392,35.778
1768500435.3283901,50.339
1768500435.4305954,38.693
1768500435.5326838,41.157
1768500435.6347916,38.738
1768500435.7369385,40.566
1768500435.8392873,47.113
1768500435.9451387,34.495
1768500436.0475132,50.43
1768500436.1502807,32.342
1768500436.2526681,40.861
1768500436.3553593,42.709
1768500436.4578066,35.284
1768500436.5601323,47.043
1768500436.6623755,33.113
1768500436.7697134,34.889
1768500436.872089,39.58
1768500436.974421,38.353
1768500437.0770104,35.757
1768500437.1795359,43.3
1768500437.28204,33.033
1768500437.3843422,41.724
1768500437.486764,37.335
1768500437.5927799,38.716
1768500437.695128,39.186
1768500437.7975714,35.658
1768500437.9001224,39.012
1768500438.0025606,34.1
1768500438.1050026,47.872
1768500438.2073166,32.342
1768500438.3098388,39.876
1768500438.4122288,36.546
1768500438.5176911,37.236
1768500438.620273,38.442
1768500438.7227,36.842
1768500438.8254437,38.913
1768500438.9278655,35.679
1768500439.0302873,45.565
1768500439.1328263,33.31
1768500439.2351375,40.566
1768500439.340331,39.482
1768500439.4426603,49.348
1768500439.5448585,38.518
1768500439.6470666,36.546
1768500439.7493207,47.675
1768500439.8515315,33.804
1768500439.9537961,40.27
1768500440.0560348,45.708
1768500440.1583705,34.001
1768500440.2641275,46.747
1768500440.3664923,43.398
1768500440.4687347,34.791
1768500440.5710547,49.515
1768500440.6736329,39.012
1768500440.775968,35.876
1768500440.8785172,53.316
1768500440.9809659,37.828
1768500441.087877,37.806
1768500441.1903143,47.085
1768500441.292685,34.297
1768500441.3949463,44.823
1768500441.4975955,39.679
1768500441.5999613,37.631
1768500441.7022183,48.167
1768500441.8046792,34.001
1768500441.9111311,42.143
1768500442.0134869,46.129
1768500442.1159236,34.396
1768500442.218288,47.704
1768500442.3205993,40.641
1768500442.4230494,38.518
1768500442.525319,47.942
1768500442.6276035,34.692
1768500442.7299695,44.186
1768500442.8347564,43.471
1768500442.936991,34.495
1768500443.0394728,52.562
1768500443.1454055,37.905
1768500443.247805,37.806
1768500443.350386,44.062
1768500443.4527438,34.199
1768500443.5597026,37.116
1768500443.6618903,38.518
1768500443.7640903,45.834
1768500443.866302,34.1
1768500443.9686685,45.44
1768500444.0709765,37.532
1768500444.1733758,41.428
1768500444.2757845,39.087
1768500444.3779788,37.039
1768500444.4830492,47.31
1768500444.5853076,34.692
1768500444.68773,48.925
1768500444.7901673,33.508
1768500444.8924966,49.515
1768500444.9948378,37.729
1768500445.0971332,38.223
1768500445.1994164,42.019
1768500445.301754,34.593
1768500445.408003,46.129
