timestamp,power_watts
1768487674.336848,40.763
1768487674.439136,104.42
1768487674.5479746,65.885
1768487674.6502926,66.767
1768487674.7526023,62.067
1768487674.8550682,66.53
1768487674.9574094,67.117
1768487675.0599394,67.452
1768487675.162504,68.976
1768487675.265109,63.966
1768487675.3674245,67.411
1768487675.47008,65.2
1768487675.5723577,68.333
1768487675.6814394,66.88
1768487675.7837808,69.912
1768487675.8860333,69.521
1768487675.988212,65.592
1768487676.0904887,66.375
1768487676.1926537,63.966
1768487676.2949493,67.313
1768487676.3973007,67.313
1768487676.4997146,68.291
1768487676.6021535,69.227
1768487676.7044067,64.221
1768487676.8069737,68.096
1768487676.9093761,67.452
1768487677.0190349,68.291
1768487677.1213474,66.489
1768487677.2237089,66.334
1768487677.3259592,71.325
1768487677.4283707,68.627
1768487677.5306258,67.746
1768487677.6329346,66.824
1768487677.7351785,66.122
1768487677.8373811,66.334
1768487677.9396772,66.767
1768487678.0419145,69.716
1768487678.1440914,65.102
1768487678.2462606,67.844
1768487678.351566,68.976
1768487678.459899,67.117
1768487678.5621197,67.844
1768487678.664401,69.423
1768487678.7666829,65.845
1768487678.8693612,66.53
1768487678.9716034,65.476
1768487679.0740728,67.117
1768487679.1765265,67.9
1768487679.2872436,67.019
1768487679.3895917,69.618
1768487679.4919097,64.319
1768487679.5942547,67.215
1768487679.6966112,65.983
1768487679.7988825,67.76
1768487679.9011345,67.802
1768487680.0032663,68.836
1768487680.105437,69.521
1768487680.2077715,68.627
1768487680.3099618,68.585
1768487680.4121718,66.53
1768487680.5145087,64.692
1768487680.620379,67.998
1768487680.7252343,67.215
1768487680.8275418,69.814
1768487680.9298825,67.411
1768487681.0321472,64.515
1768487681.1343966,66.726
1768487681.236683,68.683
1768487681.3389084,70.694
1768487681.4411337,65.258
1768487681.5432806,71.77
1768487681.6455414,69.129
1768487681.7477763,67.019
1768487681.8501246,65.609
1768487681.9596848,64.808
1768487682.061918,66.921
1768487682.164246,66.669
1768487682.266609,68.194
1768487682.3690186,66.571
1768487682.471313,65.436
1768487682.5735016,68.976
1768487682.6760051,66.53
1768487682.778292,67.858
1768487682.881231,66.628
1768487682.9835203,69.325
1768487683.0860198,68.096
1768487683.1905766,66.294
1768487683.2949798,62.692
1768487683.3973713,65.69
1768487683.4999702,67.411
1768487683.6022108,66.88
1768487683.704471,67.9
1768487683.8067164,63.417
1768487683.9091375,67.158
1768487684.0116103,68.152
1768487684.1139123,70.401
1768487684.21625,67.606
1768487684.3186972,66.88
1768487684.4211993,68.194
1768487684.5284011,67.494
1768487684.630802,64.75
1768487684.7347364,66.921
1768487684.8371294,67.411
1768487684.9393992,69.368
1768487685.0416083,65.983
1768487685.1439738,67.256
1768487685.2463264,67.256
1768487685.3486817,68.543
1768487685.450828,68.096
1768487685.5530355,68.11
1768487685.659329,68.487
1768487685.7616007,70.89
1768487685.8639708,65.356
1768487685.9662902,65.16
1768487686.068584,64.417
1768487686.1709008,67.509
1768487686.2732584,66.277
1768487686.3756402,68.976
1768487686.4779763,65.845
1768487686.580267,66.236
1768487686.683308,67.663
1768487686.787101,68.836
1768487686.896427,69.521
1768487686.99891,66.571
1768487687.1011908,69.368
1768487687.2033966,69.325
1768487687.3056505,66.473
1768487687.4077826,66.921
1768487687.51018,65.885
1768487687.6124647,66.277
1768487687.7148125,66.921
1768487687.8170817,67.215
1768487687.9195175,62.888
1768487688.021777,67.452
1768487688.127985,67.369
1768487688.2329845,68.836
1768487688.3351967,69.032
1768487688.437554,66.824
1768487688.5399554,69.282
1768487688.6421099,68.781
1768487688.7444735,66.041
1768487688.8467286,64.338
1768487688.9494252,65.632
1768487689.051816,67.998
1768487689.1539934,68.585
1768487689.256186,69.814
1768487689.3589752,64.064
1768487689.4676073,66.334
1768487689.5706267,67.663
1768487689.6728764,68.934
1768487689.7752774,70.053
1768487689.8775876,69.129
1768487689.9800808,69.955
1768487690.08234,66.334
1768487690.1845531,67.158
1768487690.2868483,62.126
1768487690.3893278,68.291
1768487690.492571,65.983
1768487690.5988777,65.747
1768487690.7012439,67.158
1768487690.8046849,66.824
1768487690.906949,68.585
1768487691.0092638,68.236
1768487691.1115215,67.019
1768487691.2138515,70.205
1768487691.3162534,67.215
1768487691.4185524,65.551
1768487691.520855,65.436
1768487691.6230552,65.534
1768487691.725414,68.585
1768487691.8276572,65.788
1768487691.9367409,65.298
1768487692.0390809,66.473
1768487692.141407,66.824
1768487692.243709,67.9
1768487692.3460414,68.04
1768487692.4483137,69.661
1768487692.550512,70.249
1768487692.652772,66.726
1768487692.7550108,64.769
1768487692.8572974,65.396
1768487692.9637208,65.983
1768487693.0679266,68.781
1768487693.1703887,68.627
1768487693.2728097,66.179
1768487693.3750365,67.256
1768487693.477461,66.726
1768487693.5799048,68.781
1768487693.6822333,66.921
1768487693.784562,68.976
1768487693.886887,69.857
1768487693.9892507,68.152
1768487694.0914896,66.571
1768487694.2003372,62.594
1768487694.3026874,65.2
1768487694.4048982,68.389
1768487694.507036,67.509
1768487694.609786,69.27
1768487694.7122195,63.868
1768487694.8155372,67.844
1768487694.9179518,67.411
1768487695.020976,69.618
1768487695.1232538,68.138
1768487695.2276087,69.759
1768487695.3340816,70.303
1768487695.4369175,65.649
1768487695.5392501,64.221
1768487695.6415503,66.081
1768487695.7438593,66.473
1768487695.8460753,67.313
1768487695.948219,64.906
1768487696.0516658,65.926
1768487696.1537824,67.956
1768487696.2600532,69.368
1768487696.364377,69.857
1768487696.4667466,68.585
1768487696.5690649,69.521
1768487696.6716633,67.9
1768487696.773977,65.649
1768487696.8764098,65.77
1768487696.9788587,66.236
1768487697.0814364,68.096
1768487697.18402,67.411
1768487697.2863214,67.313
1768487697.395633,66.571
1768487697.497967,66.277
1768487697.60027,68.963
1768487697.7026677,68.487
1768487697.804863,69.564
1768487697.9070358,68.585
1768487698.009293,69.618
1768487698.1114957,67.158
1768487698.2138457,62.85
1768487698.3162165,66.628
1768487698.4184918,66.53
1768487698.520974,68.683
1768487698.6300292,67.746
1768487698.7326577,65.983
1768487698.8349407,67.354
1768487698.9374375,67.648
1768487699.0398464,68.683
1768487699.1424186,69.032
1768487699.2447875,69.27
1768487699.3472342,71.618
1768487699.4494817,66.824
1768487699.551878,64.221
1768487699.661492,66.122
1768487699.763745,65.592
1768487699.8660681,68.194
1768487699.968317,67.606
1768487700.0706174,65.004
1768487700.1729162,66.824
1768487700.2756178,66.767
1768487700.3778498,69.074
1768487700.4802392,71.129
1768487700.5825984,67.411
1768487700.6926234,69.325
1768487700.795042,68.487
1768487700.8973486,64.181
1768487700.9997232,64.906
1768487701.1021433,64.808
1768487701.204473,68.096
1768487701.3077722,64.71
1768487701.409877,66.963
1768487701.5120294,66.375
1768487701.6142216,68.054
1768487701.7234683,69.618
1768487701.825713,68.879
1768487701.9280066,69.087
1768487702.0302618,67.9
1768487702.1325362,66.081
1768487702.234714,67.06
1768487702.3370292,64.612
1768487702.439178,67.313
1768487702.5414407,66.628
1768487702.6437342,66.081
1768487702.7460656,66.041
1768487702.8484194,65.885
1768487702.9507258,69.521
1768487703.058854,68.291
1768487703.1612277,68.054
1768487703.2634728,69.759
1768487703.3657508,69.508
1768487703.4681082,67.55
1768487703.5704272,63.105
1768487703.6728318,66.824
1768487703.7751665,67.606
1768487703.8774085,66.865
1768487703.9797585,67.354
1768487704.0818887,64.808
1768487704.1882882,66.669
1768487704.2937098,66.808
1768487704.3959117,69.325
1768487704.4983234,70.64
1768487704.6006145,68.891
1768487704.7029107,68.152
1768487704.8051789,67.019
1768487704.9073184,65.16
1768487705.0094872,64.71
1768487705.111792,67.313
1768487705.2140322,66.571
1768487705.3163183,69.172
1768487705.4242842,67.313
1768487705.5268075,64.906
1768487705.629246,65.69
1768487705.7316017,68.627
1768487705.8339903,67.411
1768487705.9370294,69.227
1768487706.0394013,69.215
1768487706.1416993,68.879
1768487706.2440138,66.196
1768487706.3462691,64.377
1768487706.453631,66.22
1768487706.5582185,66.139
1768487706.6605775,66.921
1768487706.762744,67.802
1768487706.864929,64.554
1768487706.9671946,66.571
1768487707.07053,68.152
1768487707.172685,69.521
1768487707.2750328,69.423
1768487707.377224,69.313
1768487707.4795945,69.074
1768487707.5817602,65.16
1768487707.6902514,64.848
1768487707.7928338,67.313
1768487707.8951523,66.767
1768487707.997401,68.836
1768487708.0999792,65.102
1768487708.2021606,64.162
1768487708.3043485,64.671
1768487708.4066074,69.27
1768487708.5088608,66.628
1768487708.6110482,68.138
1768487708.7132719,69.508
1768487708.8154955,70.01
1768487708.9244084,67.9
1768487709.0268428,66.416
1768487709.1291473,67.019
1768487709.2314293,66.081
1768487709.3337886,68.976
1768487709.4360933,65.983
1768487709.5384789,65.142
1768487709.6409829,64.358
1768487709.7432854,67.117
1768487709.8456323,68.389
1768487709.9479864,66.571
1768487710.0502026,68.431
1768487710.1583803,68.347
1768487710.2605693,66.0
1768487710.3626919,66.22
1768487710.4649541,67.452
1768487710.5671344,66.081
1768487710.6695566,70.151
1768487710.771905,67.746
1768487710.874157,65.494
1768487710.9766088,67.102
1768487711.0790968,67.06
1768487711.181543,69.814
1768487711.283839,67.858
1768487711.3862162,72.846
1768487711.4920535,67.06
1768487711.599828,68.921
1768487711.7021947,64.906
1768487711.804446,63.574
1768487711.906789,66.767
1768487712.0090275,67.9
1768487712.1113288,67.998
1768487712.213528,65.885
1768487712.3157873,67.704
1768487712.418186,66.139
1768487712.5237901,70.596
1768487712.6289458,67.998
1768487712.7313817,68.333
1768487712.8337822,68.291
1768487712.9370904,65.494
1768487713.039519,62.79
1768487713.1419044,65.845
1768487713.2441232,66.921
1768487713.3463428,67.844
1768487713.448573,64.162
1768487713.5508158,69.129
1768487713.659594,67.06
1768487713.7617674,68.879
1768487713.8640187,66.88
1768487713.966309,69.814
1768487714.0686562,69.074
1768487714.1709716,68.054
1768487714.273394,66.473
1768487714.375686,65.747
1768487714.477914,65.102
1768487714.5801873,67.565
1768487714.682498,68.934
1768487714.784897,65.102
1768487714.8942516,67.452
1768487714.9965973,66.921
1768487715.0988553,69.955
1768487715.201088,68.641
1768487715.3034222,69.508
1768487715.4057825,68.585
1768487715.5079818,69.857
1768487715.6102242,66.726
1768487715.7124782,64.162
1768487715.8148487,66.921
1768487715.917129,66.277
1768487716.01934,68.641
1768487716.1276102,64.808
1768487716.2304082,64.652
1768487716.332729,65.983
1768487716.435056,67.019
1768487716.5373702,67.704
1768487716.6395478,69.704
1768487716.7419314,66.587
1768487716.8442311,68.823
1768487716.9465055,67.746
1768487717.048711,62.79
1768487717.151034,69.618
1768487717.253322,67.369
1768487717.362396,69.508
1768487717.4652417,64.554
1768487717.5675845,66.375
1768487717.6698577,64.71
1768487717.7721007,68.585
1768487717.8743038,66.236
1768487717.97661,64.456
1768487718.0789728,66.375
1768487718.1813877,68.823
1768487718.2838035,68.781
1768487718.386313,69.564
1768487718.4916377,69.411
1768487718.596696,66.587
1768487718.7001698,66.318
1768487718.8025055,67.313
1768487718.9047337,66.139
1768487719.0070684,68.585
1768487719.1091921,66.432
1768487719.2114222,62.85
1768487719.313526,63.927
1768487719.4157608,66.628
1768487719.5252805,67.606
1768487719.6281946,66.978
1768487719.730363,69.423
1768487719.832639,70.249
1768487719.9349885,66.098
1768487720.0373492,65.24
1768487720.1397555,66.767
1768487720.2421124,67.354
1768487720.3445399,67.606
1768487720.4470243,67.509
1768487720.5494685,62.927
1768487720.6517255,66.571
1768487720.760609,66.628
1768487720.8629096,69.27
1768487720.9650967,67.9
1768487721.0673888,68.738
1768487721.1696687,68.683
1768487721.271961,67.9
1768487721.3742702,62.714
1768487721.4764812,66.865
1768487721.5789092,65.494
1768487721.6813629,69.032
1768487721.7838902,65.551
1768487721.8936067,63.378
1768487721.99606,65.102
1768487722.0985003,68.445
1768487722.2007961,67.076
1768487722.3033504,69.661
1768487722.405737,69.227
1768487722.508052,68.627
1768487722.6103127,68.291
1768487722.7129347,61.652
1768487722.8152277,66.041
1768487722.9191883,67.313
1768487723.0255132,68.194
1768487723.1289556,66.179
1768487723.2312682,66.081
1768487723.3335855,65.592
1768487723.4358585,68.389
1768487723.5382042,68.054
1768487723.640519,65.943
1768487723.7429218,68.976
1768487723.8451278,68.543
1768487723.9474754,66.489
1768487724.0538259,60.966
1768487724.1592863,66.963
1768487724.2615652,68.543
1768487724.3637817,65.044
1768487724.4659593,68.389
1768487724.568167,64.319
1768487724.6703825,69.716
1768487724.7725587,64.279
1768487724.8747551,68.236
1768487724.9770787,68.054
1768487725.079366,66.978
1768487725.1817667,66.612
1768487725.287235,65.885
1768487725.392275,67.9
1768487725.4946535,67.844
1768487725.5970223,66.53
1768487725.6993918,62.927
1768487725.8017502,64.612
1768487725.9039304,70.64
1768487726.0061646,68.194
1768487726.1083963,69.032
1768487726.2106714,69.172
1768487726.3128743,67.956
1768487726.4194732,65.805
1768487726.5239701,64.358
1768487726.6262357,66.767
1768487726.728506,65.845
1768487726.8310325,69.368
1768487726.9334724,62.752
1768487727.0357769,68.487
1768487727.1382103,65.983
1768487727.2406006,70.499
1768487727.3429968,64.573
1768487727.4452534,71.726
1768487727.550678,68.781
1768487727.6565058,69.466
1768487727.7587652,62.36
1768487727.861077,66.669
1768487727.9636078,65.592
1768487728.065929,69.032
1768487728.1681948,67.117
1768487728.2704782,62.829
1768487728.3729508,66.571
1768487728.475119,68.585
1768487728.5776806,66.726
1768487728.6860735,68.934
1768487728.7904723,68.305
1768487728.8927548,68.347
1768487728.9949884,66.767
1768487729.0971518,63.399
1768487729.199372,66.669
1768487729.3015373,66.824
1768487729.4038312,68.683
1768487729.5060747,67.158
1768487729.6082864,62.79
1768487729.710502,67.215
1768487729.8128967,67.298
1768487729.9201531,67.886
1768487730.0247607,70.64
1768487730.1270134,68.333
1768487730.2292724,65.805
1768487730.3313816,61.479
1768487730.4336438,68.487
1768487730.535778,65.747
1768487730.637905,68.487
1768487730.7401054,63.731
1768487730.8423436,67.215
1768487730.9486833,66.122
1768487731.0541196,68.04
1768487731.1563015,67.523
1768487731.2584996,69.032
1768487731.3608005,69.172
